2020-03-24,1
2020-03-25,3
2020-03-26,6
2020-03-27,8
2020-03-28,8
2020-03-29,8
2020-03-30,8
2020-03-31,10
2020-04-01,15
2020-04-02,24
2020-04-03,30
2020-04-04,40
2020-04-05,47
2020-04-06,49
2020-04-07,55
2020-04-08,57
2020-04-09,57
2020-04-10,65
2020-04-11,67
2020-04-12,69
2020-04-13,73
2020-04-14,98
2020-04-15,102
2020-04-16,107
2020-04-17,107
2020-04-18,108
2020-04-19,108
2020-04-20,108
2020-04-21,112
2020-04-22,112
2020-04-23,112
2020-04-24,114
2020-04-25,114
2020-04-26,114
2020-04-27,115
2020-04-28,116
2020-04-29,118
2020-04-30,119
2020-05-01,120
2020-05-02,122
2020-05-03,122
2020-05-04,122
2020-05-05,123
2020-05-06,123
2020-05-07,125
2020-05-08,126
2020-05-09,125
2020-05-10,129
2020-05-11,129
2020-05-12,130
2020-05-13,131
2020-05-14,131
2020-05-15,133
2020-05-16,136
2020-05-17,137
2020-05-18,137
2020-05-19,137
2020-05-20,137
2020-05-21,140
2020-05-22,143
2020-05-23,145
2020-05-24,148
2020-05-25,148
2020-05-26,149
2020-05-27,150
2020-05-28,150
2020-05-29,150
2020-05-30,149
2020-05-31,150
2020-06-01,150
2020-06-02,150
2020-06-03,150
2020-06-04,151
2020-06-05,153
2020-06-06,153
2020-06-07,156
2020-06-08,156
2020-06-09,158
2020-06-10,161
2020-06-11,164
2020-06-12,165
2020-06-13,168
2020-06-14,169
2020-06-15,171
2020-06-16,173
2020-06-17,181
