2020-03-16,1
2020-03-17,2
2020-03-18,2
2020-03-19,2
2020-03-20,2
2020-03-21,2
2020-03-22,2
2020-03-23,2
2020-03-24,4
2020-03-25,5
2020-03-26,6
2020-03-27,11
2020-03-28,11
2020-03-29,12
2020-03-30,15
2020-03-31,19
2020-04-01,24
2020-04-02,28
2020-04-03,29
2020-04-04,32
2020-04-05,33
2020-04-06,35
2020-04-07,40
2020-04-08,40
2020-04-09,48
2020-04-10,52
2020-04-11,56
2020-04-12,56
2020-04-13,57
2020-04-14,62
2020-04-15,63
2020-04-16,65
2020-04-17,69
2020-04-18,72
2020-04-19,73
2020-04-20,75
2020-04-21,76
2020-04-22,82
2020-04-23,86
2020-04-24,88
2020-04-25,90
2020-04-26,91
2020-04-27,91
2020-04-28,96
2020-04-29,97
2020-04-30,98
2020-05-01,98
2020-05-02,98
2020-05-03,100
2020-05-04,102
2020-05-05,103
2020-05-06,103
2020-05-07,107
2020-05-08,107
2020-05-09,110
2020-05-10,111
2020-05-11,111
2020-05-12,114
2020-05-13,115
2020-05-14,116
2020-05-15,116
2020-05-16,116
2020-05-17,117
2020-05-18,118
2020-05-19,120
2020-05-20,120
2020-05-21,122
2020-05-22,123
2020-05-23,124
2020-05-24,126
2020-05-25,128
2020-05-26,128
2020-05-27,128
2020-05-28,128
2020-05-29,129
2020-05-30,132
2020-05-31,133
2020-06-01,133
2020-06-02,133
2020-06-03,133
2020-06-04,137
2020-06-05,141
2020-06-06,141
2020-06-07,142
2020-06-08,142
2020-06-09,143
2020-06-10,144
2020-06-11,144
2020-06-12,146
2020-06-13,148
2020-06-14,150
2020-06-15,156
2020-06-16,160
2020-06-17,167
