2020-03-27,1
2020-03-28,1
2020-03-29,1
2020-03-30,6
2020-03-31,6
2020-04-01,6
2020-04-02,9
2020-04-03,9
2020-04-04,10
2020-04-05,10
2020-04-06,11
2020-04-07,12
2020-04-08,14
2020-04-09,15
2020-04-10,16
2020-04-11,17
2020-04-12,20
2020-04-13,21
2020-04-14,21
2020-04-15,22
2020-04-16,24
2020-04-17,24
2020-04-18,24
2020-04-19,24
2020-04-20,24
2020-04-21,25
2020-04-22,27
2020-04-23,28
2020-04-24,33
2020-04-25,33
2020-04-26,33
2020-04-27,33
2020-04-28,35
2020-04-29,57
2020-04-30,73
2020-05-01,80
2020-05-02,80
2020-05-03,81
2020-05-04,81
2020-05-05,82
2020-05-06,82
2020-05-07,88
2020-05-08,91
2020-05-09,93
2020-05-10,93
2020-05-11,106
2020-05-12,108
2020-05-13,116
2020-05-14,120
2020-05-15,120
2020-05-16,120
2020-05-17,120
2020-05-18,128
2020-05-19,135
2020-05-20,135
2020-05-21,135
2020-05-22,140
2020-05-23,141
2020-05-24,140
2020-05-25,140
2020-05-26,146
2020-05-27,146
2020-05-28,147
2020-05-29,152
2020-05-30,155
2020-05-31,160
2020-06-01,167
2020-06-02,171
2020-06-03,176
2020-06-04,176
2020-06-05,190
2020-06-06,197
2020-06-07,199
2020-06-08,199
2020-06-09,204
2020-06-10,207
2020-06-11,222
2020-06-12,232
2020-06-13,247
2020-06-14,250
2020-06-15,250
2020-06-16,270
2020-06-17,277
