2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,1
2020-03-25,3
2020-03-26,3
2020-03-27,4
2020-03-28,5
2020-03-29,6
2020-03-30,6
2020-03-31,8
2020-04-01,13
2020-04-02,15
2020-04-03,18
2020-04-04,23
2020-04-05,24
2020-04-06,24
2020-04-07,25
2020-04-08,28
2020-04-09,34
2020-04-10,36
2020-04-11,36
2020-04-12,37
2020-04-13,39
2020-04-14,38
2020-04-15,39
2020-04-16,42
2020-04-17,43
2020-04-18,48
2020-04-19,55
2020-04-20,57
2020-04-21,58
2020-04-22,59
2020-04-23,60
2020-04-24,63
2020-04-25,63
2020-04-26,65
2020-04-27,68
2020-04-28,70
2020-04-29,70
2020-04-30,72
2020-05-01,72
2020-05-02,75
2020-05-03,76
2020-05-04,76
2020-05-05,76
2020-05-06,76
2020-05-07,76
2020-05-08,76
2020-05-09,76
2020-05-10,76
2020-05-11,76
2020-05-12,77
2020-05-13,77
2020-05-14,78
2020-05-15,80
2020-05-16,83
2020-05-17,84
2020-05-18,85
2020-05-19,86
2020-05-20,86
2020-05-21,87
2020-05-22,92
2020-05-23,94
2020-05-24,95
2020-05-25,97
2020-05-26,97
2020-05-27,97
2020-05-28,97
2020-05-29,98
2020-05-30,97
2020-05-31,98
2020-06-01,100
2020-06-02,99
2020-06-03,105
2020-06-04,111
2020-06-05,115
2020-06-06,123
2020-06-07,130
2020-06-08,132
2020-06-09,133
2020-06-10,135
2020-06-11,135
2020-06-12,139
2020-06-13,141
2020-06-14,145
2020-06-15,153
2020-06-16,157
2020-06-17,161
