2020-03-13,1
2020-03-14,1
2020-03-15,1
2020-03-16,1
2020-03-17,2
2020-03-18,4
2020-03-19,5
2020-03-20,6
2020-03-21,6
2020-03-22,6
2020-03-23,6
2020-03-24,8
2020-03-25,9
2020-03-26,10
2020-03-27,12
2020-03-28,13
2020-03-29,13
2020-03-30,13
2020-03-31,12
2020-04-01,15
2020-04-02,17
2020-04-03,19
2020-04-04,19
2020-04-05,19
2020-04-06,20
2020-04-07,22
2020-04-08,24
2020-04-09,29
2020-04-10,30
2020-04-11,30
2020-04-12,33
2020-04-13,37
2020-04-14,43
2020-04-15,49
2020-04-16,54
2020-04-17,54
2020-04-18,58
2020-04-19,63
2020-04-20,68
2020-04-21,73
2020-04-22,74
2020-04-23,74
2020-04-24,74
2020-04-25,77
2020-04-26,79
2020-04-27,79
2020-04-28,82
2020-04-29,84
2020-04-30,86
2020-05-01,88
2020-05-02,93
2020-05-03,103
2020-05-04,111
2020-05-05,121
2020-05-06,121
2020-05-07,127
2020-05-08,130
2020-05-09,135
2020-05-10,150
2020-05-11,152
2020-05-12,156
2020-05-13,157
2020-05-14,169
2020-05-15,178
2020-05-16,188
2020-05-17,192
2020-05-18,197
2020-05-19,207
2020-05-20,226
2020-05-21,238
2020-05-22,242
2020-05-23,255
2020-05-24,263
2020-05-25,270
2020-05-26,292
2020-05-27,300
2020-05-28,313
2020-05-29,323
2020-05-30,339
2020-05-31,354
2020-06-01,373
2020-06-02,384
2020-06-03,383
2020-06-04,385
2020-06-05,392
2020-06-06,412
2020-06-07,422
2020-06-08,438
2020-06-09,449
2020-06-10,459
2020-06-11,483
2020-06-12,498
2020-06-13,515
2020-06-14,541
2020-06-15,560
2020-06-16,581
2020-06-17,589
