2020-03-26,1
2020-03-27,1
2020-03-28,2
2020-03-29,2
2020-03-30,2
2020-03-31,7
2020-04-01,7
2020-04-02,12
2020-04-03,13
2020-04-04,16
2020-04-05,17
2020-04-06,24
2020-04-07,26
2020-04-08,27
2020-04-09,32
2020-04-10,38
2020-04-11,40
2020-04-12,43
2020-04-13,47
2020-04-14,49
2020-04-15,53
2020-04-16,60
2020-04-17,62
2020-04-18,64
2020-04-19,69
2020-04-20,71
2020-04-21,80
2020-04-22,84
2020-04-23,86
2020-04-24,88
2020-04-25,89
2020-04-26,89
2020-04-27,94
2020-04-28,98
2020-04-29,98
2020-04-30,99
2020-05-01,104
2020-05-02,101
2020-05-03,103
2020-05-04,108
2020-05-05,114
2020-05-06,117
2020-05-07,120
2020-05-08,125
2020-05-09,126
2020-05-10,126
2020-05-11,136
2020-05-12,138
2020-05-13,139
2020-05-14,152
2020-05-15,155
2020-05-16,163
2020-05-17,168
2020-05-18,169
2020-05-19,173
2020-05-20,179
2020-05-21,181
2020-05-22,182
2020-05-23,182
2020-05-24,182
2020-05-25,186
2020-05-26,188
2020-05-27,189
2020-05-28,192
2020-05-29,192
2020-05-30,195
2020-05-31,197
2020-06-01,199
2020-06-02,205
2020-06-03,205
2020-06-04,207
2020-06-05,208
2020-06-06,212
2020-06-07,213
2020-06-08,214
2020-06-09,215
2020-06-10,217
2020-06-11,217
2020-06-12,217
2020-06-13,218
2020-06-14,218
2020-06-15,221
2020-06-16,223
2020-06-17,224
