date,cases,deaths
2020-03-06,1,0
2020-03-07,1,0
2020-03-08,4,0
2020-03-09,5,0
2020-03-10,7,0
2020-03-11,7,0
2020-03-12,11,0
2020-03-13,11,0
2020-03-14,18,0
2020-03-15,21,0
2020-03-16,22,1
2020-03-17,26,1
2020-03-18,35,1
2020-03-19,47,2
2020-03-20,63,2
2020-03-21,84,3
2020-03-22,103,3
2020-03-23,124,3
2020-03-24,157,3
2020-03-25,198,5
2020-03-26,248,5
2020-03-27,302,8
2020-03-28,394,9
2020-03-29,439,9
2020-03-30,480,11
