date,cases,deaths
2020-03-11,1,0
2020-03-12,6,0
2020-03-13,7,0
2020-03-14,9,0
2020-03-15,16,0
2020-03-16,22,0
2020-03-17,22,0
2020-03-18,33,0
2020-03-19,62,0
2020-03-20,100,0
2020-03-21,118,0
2020-03-22,165,0
2020-03-23,201,0
2020-03-24,232,2
2020-03-25,308,2
2020-03-26,351,3
2020-03-27,386,3
2020-03-28,409,5
2020-03-29,449,6
2020-03-30,508,7
