date,cases,deaths
2020-03-08,3,0
2020-03-09,8,0
2020-03-10,13,0
2020-03-11,14,0
2020-03-12,16,0
2020-03-13,17,0
2020-03-14,18,0
2020-03-15,22,0
2020-03-16,22,0
2020-03-17,29,0
2020-03-18,38,0
2020-03-19,44,0
2020-03-20,45,0
2020-03-21,68,0
2020-03-22,90,0
2020-03-23,105,0
2020-03-24,124,1
2020-03-25,145,1
2020-03-26,179,1
2020-03-27,235,3
2020-03-28,298,3
2020-03-29,336,4
2020-03-30,424,6
