date,cases,deaths
2020-03-13,6,0
2020-03-14,12,0
2020-03-15,23,0
2020-03-16,29,0
2020-03-17,39,0
2020-03-18,51,0
2020-03-19,78,0
2020-03-20,106,0
2020-03-21,131,0
2020-03-22,157,0
2020-03-23,196,0
2020-03-24,242,0
2020-03-25,386,1
2020-03-26,538,3
2020-03-27,639,4
2020-03-28,720,4
2020-03-29,830,5
2020-03-30,947,11
