2020-03-20,1
2020-03-21,2
2020-03-22,2
2020-03-23,2
2020-03-24,4
2020-03-25,5
2020-03-26,7
2020-03-27,13
2020-03-28,13
2020-03-29,13
2020-03-30,19
2020-03-31,20
2020-04-01,28
2020-04-02,29
2020-04-03,34
2020-04-04,34
2020-04-05,34
2020-04-06,42
2020-04-07,45
2020-04-08,52
2020-04-09,55
2020-04-10,56
2020-04-11,59
2020-04-12,59
2020-04-13,66
2020-04-14,71
2020-04-15,76
2020-04-16,79
2020-04-17,80
2020-04-18,82
2020-04-19,91
2020-04-20,92
2020-04-21,92
2020-04-22,93
2020-04-23,98
2020-04-24,98
2020-04-25,100
2020-04-26,102
2020-04-27,100
2020-04-28,97
2020-04-29,110
2020-04-30,118
2020-05-01,122
2020-05-02,126
2020-05-03,127
2020-05-04,132
2020-05-05,132
2020-05-06,136
2020-05-07,139
2020-05-08,145
2020-05-09,152
2020-05-10,156
2020-05-11,157
2020-05-12,161
2020-05-13,164
2020-05-14,170
2020-05-15,175
2020-05-16,176
2020-05-17,181
2020-05-18,185
2020-05-19,188
2020-05-20,194
2020-05-21,204
2020-05-22,212
2020-05-23,213
2020-05-24,219
2020-05-25,228
2020-05-26,234
2020-05-27,238
2020-05-28,247
2020-05-29,255
2020-05-30,256
2020-05-31,256
2020-06-01,266
2020-06-02,270
2020-06-03,271
2020-06-04,277
2020-06-05,291
2020-06-06,305
2020-06-07,312
2020-06-08,320
2020-06-09,327
2020-06-10,345
2020-06-11,357
2020-06-12,372
2020-06-13,385
2020-06-14,393
2020-06-15,423
2020-06-16,433
2020-06-17,448
