2020-03-23,1
2020-03-24,1
2020-03-25,2
2020-03-26,2
2020-03-27,2
2020-03-28,2
2020-03-29,2
2020-03-30,2
2020-03-31,4
2020-04-01,4
2020-04-02,6
2020-04-03,5
2020-04-04,5
2020-04-05,6
2020-04-06,6
2020-04-07,13
2020-04-08,16
2020-04-09,21
2020-04-10,21
2020-04-11,21
2020-04-12,22
2020-04-13,22
2020-04-14,22
2020-04-15,22
2020-04-16,23
2020-04-17,24
2020-04-18,25
2020-04-19,25
2020-04-20,25
2020-04-21,28
2020-04-22,28
2020-04-23,28
2020-04-24,33
2020-04-25,34
2020-04-26,34
2020-04-27,37
2020-04-28,38
2020-04-29,38
2020-04-30,42
2020-05-01,43
2020-05-02,44
2020-05-03,44
2020-05-04,43
2020-05-05,43
2020-05-06,46
2020-05-07,51
2020-05-08,53
2020-05-09,53
2020-05-10,57
2020-05-11,57
2020-05-12,63
2020-05-13,62
2020-05-14,63
2020-05-15,63
2020-05-16,63
2020-05-17,63
2020-05-18,67
2020-05-19,68
2020-05-20,71
2020-05-21,72
2020-05-22,72
2020-05-23,73
2020-05-24,74
2020-05-25,73
2020-05-26,73
2020-05-27,74
2020-05-28,74
2020-05-29,74
2020-05-30,74
2020-05-31,74
2020-06-01,74
2020-06-02,74
2020-06-03,74
2020-06-04,74
2020-06-05,74
2020-06-06,74
2020-06-07,74
2020-06-08,75
2020-06-09,75
2020-06-10,75
2020-06-11,75
2020-06-12,76
2020-06-13,75
2020-06-14,75
2020-06-15,76
2020-06-16,76
2020-06-17,76
