2020-03-30,1
2020-03-31,1
2020-04-01,3
2020-04-02,3
2020-04-03,3
2020-04-04,3
2020-04-05,3
2020-04-06,3
2020-04-07,3
2020-04-08,3
2020-04-09,3
2020-04-10,4
2020-04-11,5
2020-04-12,5
2020-04-13,5
2020-04-14,5
2020-04-15,7
2020-04-16,7
2020-04-17,8
2020-04-18,9
2020-04-19,9
2020-04-20,9
2020-04-21,12
2020-04-22,13
2020-04-23,14
2020-04-24,14
2020-04-25,15
2020-04-26,15
2020-04-27,15
2020-04-28,15
2020-04-29,17
2020-04-30,17
2020-05-01,17
2020-05-02,24
2020-05-03,24
2020-05-04,26
2020-05-05,27
2020-05-06,28
2020-05-07,28
2020-05-08,28
2020-05-09,30
2020-05-10,30
2020-05-11,30
2020-05-12,31
2020-05-13,35
2020-05-14,36
2020-05-15,36
2020-05-16,36
2020-05-17,36
2020-05-18,36
2020-05-19,38
2020-05-20,38
2020-05-21,42
2020-05-22,42
2020-05-23,42
2020-05-24,42
2020-05-25,42
2020-05-26,45
2020-05-27,45
2020-05-28,45
2020-05-29,45
2020-05-30,46
2020-05-31,46
2020-06-01,46
2020-06-02,47
2020-06-03,47
2020-06-04,50
2020-06-05,52
2020-06-06,52
2020-06-07,52
2020-06-08,52
2020-06-09,53
2020-06-10,55
2020-06-11,55
2020-06-12,55
2020-06-13,56
2020-06-14,56
2020-06-15,56
2020-06-16,56
2020-06-17,58
